wezly 50 stopien 20
-8.00000000000000000000	0.14090416432147764847	0.14030487312002534739
-7.67999999999999971578	-0.16538306099720265219	-0.15928090729380961488
-7.36000000000000031974	-0.32360806334683661634	-0.34809298296113760918
-7.04000000000000003553	-0.23533098570190183474	-0.19076607488815691682
-6.71999999999999975131	-0.06860719770758749725	-0.08877757961854973456
-6.40000000000000035527	-0.00157238199096107348	-0.04605264282541929322
-6.08000000000000007105	0.00804771574995103399	0.04016317442919100505
-5.75999999999999978684	0.10804651534875051033	0.16848365182628241565
-5.43999999999999950262	0.27696914346660900241	0.25243915295299856894
-5.12000000000000010658	0.30674716761597448089	0.21992878264651419262
-4.79999999999999982236	0.08649606140823183631	0.07435341282236061777
-4.48000000000000042633	-0.21222537881709241381	-0.11232742855180523345
-4.16000000000000014211	-0.32369559904109673765	-0.24816027865118206464
-3.83999999999999985789	-0.20360285263679822609	-0.27176014188892300139
-3.51999999999999957367	-0.04685648025442852582	-0.17828622146423978023
-3.20000000000000017764	-0.00019857307493104131	-0.01456364859936134723
-2.87999999999999989342	0.01670901586570587224	0.14739729435902493293
-2.55999999999999960920	0.13853288487359993741	0.24285201146957724472
-2.24000000000000021316	0.29930778667386648273	0.23882203089837100718
-1.91999999999999992895	0.28386260227242227083	0.14302415169684851159
-1.59999999999999964473	0.02916218646320629243	-0.00319957002180559129
-1.28000000000000024869	-0.25209766844043990375	-0.14291065385825513223
-0.95999999999999996447	-0.31528621117806981955	-0.22494981235749036963
-0.63999999999999968026	-0.17083453551891519817	-0.22131493348010744526
-0.32000000000000028422	-0.02954687780444496814	-0.13549746737493570392
0.00000000000000000000	0.00000000000000000000	0.00000113946483204378
0.32000000000000028422	0.02954687780444496814	0.13549901817980233854
0.64000000000000056843	0.17083453551891578104	0.22131476103188654769
0.96000000000000085265	0.31528621117806993057	0.22494801899184255212
1.27999999999999936051	0.25209766844044045886	0.14290839542200586831
1.59999999999999964473	-0.02916218646320629243	0.00319832986863444494
1.91999999999999992895	-0.28386260227242227083	-0.14302352561142656073
2.24000000000000021316	-0.29930778667386648273	-0.23881994546812146396
2.56000000000000049738	-0.13853288487359943781	-0.24284989337702375667
2.88000000000000078160	-0.01670901586570570224	-0.14739665553504124884
3.20000000000000106581	0.00019857307493105034	0.01456229595575585234
3.51999999999999957367	0.04685648025442852582	0.17828382085293323356
3.83999999999999985789	0.20360285263679822609	0.27175864992889514626
4.16000000000000014211	0.32369559904109673765	0.24816098096601432732
4.48000000000000042633	0.21222537881709241381	0.11232977383498241042
4.80000000000000071054	-0.08649606140823266898	-0.07435167312761717384
5.12000000000000099476	-0.30674716761597475845	-0.21992936382531508288
5.43999999999999950262	-0.27696914346660900241	-0.25244148310728165008
5.75999999999999978684	-0.10804651534875051033	-0.16848509585327678395
6.08000000000000007105	-0.00804771574995103399	-0.04016190468309333711
6.40000000000000035527	0.00157238199096107348	0.04605501244519322884
6.72000000000000063949	0.06860719770758784419	0.08877780752635712480
7.04000000000000092371	0.23533098570190238985	0.19076333176197221575
7.35999999999999943157	0.32360806334683661634	0.34809913790224228380
7.67999999999999971578	0.16538306099720265219	0.15927808660857911693
8.00000000000000000000	-0.14090416432147764847	-0.14030473475543442374
